mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5113430023193359,0.038568781211841804,0.128555965423584,0.03905635027625199,250,15,10,0.8,0.5,15,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 15, 'bootstrap': True}",-3.5054999973629664,-2.5971763399840793,-2.928383235884793,-2.7444196083843515,-2.7337167039890677,-2.9018391771210514,0.31967999745883596,1,-2.184043672816965,-2.3910869609942282,-2.348773543437192,-2.4074739101159444,-2.359290403270892,-2.338133698127044,0.07989575887088761
0.4005831241607666,0.014738414164588367,0.09072260856628418,0.01319859969011984,250,25,12,0.8,0.5,12,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 12, 'bootstrap': True}",-3.507257962424051,-2.6018826631302763,-2.9345323422462126,-2.763025098918792,-2.7062218924677186,-2.90258399183741,0.3209695797257542,2,-2.2574227717852953,-2.4674348158228705,-2.4343847179749134,-2.4843762138078307,-2.435789693998712,-2.415881642677925,0.08148269018998655
0.5431714057922363,0.021258065823822257,0.15209393501281737,0.012037070671443743,300,25,12,0.9,0.6,20,True,"{'n_estimators': 300, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 20, 'bootstrap': True}",-3.5230914677406964,-2.5853862896137354,-2.974194528467227,-2.740209255865967,-2.7163732296618366,-2.9078509542698923,0.33216660797549613,3,-2.2161653505411203,-2.420277741298504,-2.3806751544565863,-2.4385261022355658,-2.3931065643118785,-2.3697501825687306,0.0794183071149732
0.3508919239044189,0.03813286604363934,0.07210116386413574,0.005369534873749224,150,25,8,0.7,0.6,18,True,"{'n_estimators': 150, 'min_samples_split': 25, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.6, 'max_depth': 18, 'bootstrap': True}",-3.498093938887242,-2.6089979581093234,-2.912747518555491,-2.7481563145759327,-2.7722518378068797,-2.908049513586974,0.31035887992756717,4,-2.2187964217131135,-2.429472556198786,-2.3817109936851413,-2.451032140213586,-2.4025270165501666,-2.3767078256721588,0.08238433628752319
0.37112836837768554,0.04671234410071927,0.10292696952819824,0.04061763661000179,150,25,10,0.7,0.4,18,True,"{'n_estimators': 150, 'min_samples_split': 25, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 18, 'bootstrap': True}",-3.5131755819059793,-2.620217670777313,-2.8835765912086093,-2.7539945890405053,-2.773806964094162,-2.9089542794053136,0.3134879714086582,5,-2.278073833202624,-2.4878301953332436,-2.4682243467271863,-2.5132177684071895,-2.468815850554223,-2.4432323988448936,0.08419427257208671
0.520588493347168,0.03180640893539918,0.10063333511352539,0.014598986436015836,300,15,15,0.8,0.5,18,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 18, 'bootstrap': True}",-3.489819219813606,-2.6291226683723146,-2.9330795204228024,-2.779619430944208,-2.7207594628489074,-2.910480060480368,0.30608005121167775,6,-2.3365609653213935,-2.52721169661395,-2.5024791363457433,-2.5530879572918432,-2.5036122857448397,-2.484590408263554,0.0762929129560648
0.43320631980895996,0.06900570726638673,0.07384629249572754,0.013967061034951241,150,30,15,0.8,0.5,15,True,"{'n_estimators': 150, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.5, 'max_depth': 15, 'bootstrap': True}",-3.4968038270641624,-2.619767092554448,-2.9063714518387136,-2.786985483007854,-2.7551590030947173,-2.913017371511979,0.305826689954435,7,-2.3371664274389476,-2.5279887877473657,-2.5044494883404904,-2.555703620491835,-2.5089735980696433,-2.4868563844176563,0.07699037366370749
0.5105387687683105,0.014191985561903134,0.08931384086608887,0.009660180080725328,300,30,15,0.8,0.4,20,True,"{'n_estimators': 300, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.4, 'max_depth': 20, 'bootstrap': True}",-3.4878449003172167,-2.6413839399496566,-2.9304739761288414,-2.7906334389691545,-2.7158895766848037,-2.9132451664099346,0.30277155647283066,8,-2.3489671190417214,-2.55573936427727,-2.5257130833925947,-2.5707264236445835,-2.522711155201615,-2.504771429111557,0.07997894899466755
0.5739674091339111,0.029739638217441456,0.17168183326721193,0.04349532688570177,300,30,15,0.8,0.4,12,True,"{'n_estimators': 300, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.4, 'max_depth': 12, 'bootstrap': True}",-3.4878449003172176,-2.6413839399496566,-2.9304739761288414,-2.790633438969154,-2.715889576684804,-2.9132451664099346,0.30277155647283105,8,-2.3489671190417214,-2.555739364277269,-2.525713083392595,-2.5707264236445835,-2.5227111552016153,-2.504771429111557,0.07997894899466748
0.5267292022705078,0.06947430366188334,0.12775540351867676,0.039778182183316295,250,30,10,0.9,0.4,15,True,"{'n_estimators': 250, 'min_samples_split': 30, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 0.4, 'max_depth': 15, 'bootstrap': True}",-3.5084467129572525,-2.6277596870276065,-2.9133331788366537,-2.75279290401987,-2.76507906595017,-2.9134823097583107,0.3109548804387443,10,-2.261188757945029,-2.4720402510334267,-2.43626281516931,-2.4838734472804576,-2.431032605402235,-2.4168795753660914,0.08043199349496077
0.5471386909484863,0.08145007400579686,0.08925752639770508,0.020460688046912538,250,25,10,0.8,0.6,18,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 10, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 18, 'bootstrap': True}",-3.495423499975046,-2.619197088892747,-2.961042246003631,-2.766170449104985,-2.7294423463410253,-2.914255126063487,0.3108342947053931,11,-2.2059136568963753,-2.42066401204598,-2.387293783131719,-2.4329307436585377,-2.390574765394769,-2.3674753922254763,0.08263410469184383
0.338696813583374,0.012458858044012292,0.12918562889099122,0.012665552899180336,200,30,12,0.9,0.4,15,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 0.4, 'max_depth': 15, 'bootstrap': True}",-3.5326385544473777,-2.6203472001626285,-2.9217166864595496,-2.7603572794202726,-2.7369239491043174,-2.914396733918829,0.3237179023625114,12,-2.295612082909044,-2.487927140248352,-2.461916560988243,-2.508880258534233,-2.466641427068699,-2.4441954939497146,0.07614651905949553
0.2603719234466553,0.032906586152670954,0.18259167671203613,0.030366564983449883,150,15,10,0.7,0.4,15,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 15, 'bootstrap': True}",-3.514485850894682,-2.628791078610621,-2.8967205491492924,-2.752627342435433,-2.781161510809148,-2.914757266379835,0.3117403717661908,13,-2.254109685165499,-2.4521318876350593,-2.420003511351335,-2.46971609075123,-2.4220837654111707,-2.403608988062859,0.07705161927885396
0.5184813976287842,0.024261498656275967,0.11099328994750976,0.014513248748991979,300,20,10,0.7,0.5,12,True,"{'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 0.5, 'max_depth': 12, 'bootstrap': True}",-3.5129251145798888,-2.618560775272242,-2.9219303765357947,-2.760749083839159,-2.761993071284745,-2.915231684302366,0.3138926197618381,14,-2.2285193048221723,-2.427993873387082,-2.4002764947702158,-2.4441720247082395,-2.4053211387332567,-2.381256567284193,0.07799008033028945
0.4831082344055176,0.08150199594476389,0.12541255950927735,0.024210076748500828,300,20,12,0.7,0.6,15,True,"{'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 0.6, 'max_depth': 15, 'bootstrap': True}",-3.508149130735354,-2.6257341112355834,-2.9463665542780246,-2.772538896697567,-2.7247708931135617,-2.915511917212018,0.31399537422925483,15,-2.2648967837403955,-2.4767505751796306,-2.4321515625522654,-2.4951269495448107,-2.460000627592851,-2.4257852997219906,0.08306871401570912
0.3348351001739502,0.06407711028684832,0.09459228515625,0.016020937825884027,200,15,15,0.8,0.6,12,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-3.4966792043708494,-2.612348752008105,-2.951271659401002,-2.795079586589287,-2.7250685660402123,-2.916089553681891,0.31039105254718513,16,-2.3219075364028505,-2.527182959368445,-2.4937684775885236,-2.5463574438504786,-2.502557085736279,-2.4783547005893154,0.08038361412205262
0.4055614471435547,0.06435255348913843,0.0774714469909668,0.00954059986499347,200,30,15,0.8,0.6,12,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-3.49667920437085,-2.6123487520081055,-2.9512716594010016,-2.7950795865892877,-2.7250685660402114,-2.9160895536818914,0.31039105254718524,17,-2.3219075364028505,-2.527182959368445,-2.4937684775885245,-2.546357443850479,-2.5025570857362784,-2.4783547005893154,0.0803836141220527
0.4820446014404297,0.020226766873242683,0.0897519588470459,0.027412150313723342,250,25,8,0.8,0.4,18,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.4, 'max_depth': 18, 'bootstrap': True}",-3.518216783075475,-2.598035378179434,-2.916135424941462,-2.797365063916579,-2.7578278901146764,-2.9175161080455254,0.3171270232491226,18,-2.2242346168321365,-2.4271181332813647,-2.395969152212737,-2.438563950689127,-2.3904511360005465,-2.3752673978031824,0.07767233979480613
0.5113576412200928,0.027707086879444995,0.1046945571899414,0.006746253082792331,300,15,10,0.9,0.6,12,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-3.545238551163852,-2.6135129023849224,-2.9617284616569846,-2.73634654874295,-2.7317491366915503,-2.9177151201280522,0.3333885797963395,19,-2.1351480398489877,-2.3377085299720695,-2.3037521356681063,-2.343666600892708,-2.3046266111613574,-2.2849803835086453,0.07669734504789837
0.2878098487854004,0.04721172414052307,0.07936162948608398,0.011735333623600564,150,15,12,0.8,0.4,18,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 0.4, 'max_depth': 18, 'bootstrap': True}",-3.5436665598556965,-2.6375903229261652,-2.9024192691311534,-2.7655839479382767,-2.7421684184720303,-2.9182857036646643,0.32387589603072053,20,-2.2768281192221353,-2.4856897809406293,-2.4554574603801735,-2.4932045675266927,-2.4579465806177496,-2.433825301737476,0.07989208109543613
0.37653045654296874,0.02588540659120476,0.12325496673583984,0.008381310514470006,250,25,12,0.9,0.5,12,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 0.5, 'max_depth': 12, 'bootstrap': True}",-3.524378819055826,-2.5996206752904265,-2.958164120496848,-2.7451620947371462,-2.7654588938008478,-2.918556920676219,0.32367082134485387,21,-2.231321323534349,-2.4348768831293257,-2.4104676759733814,-2.4545627461325514,-2.415291916474745,-2.3893041090488705,0.08052004802545472
0.5379044055938721,0.009375145760793605,0.08740019798278809,0.004888775516677707,300,15,8,0.8,0.6,18,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.6, 'max_depth': 18, 'bootstrap': True}",-3.525034114979345,-2.614054892976156,-2.9543935488256463,-2.7438633614646157,-2.7590141420551264,-2.9192720120601776,0.3218041382773322,22,-2.0770897816331493,-2.2706652886402003,-2.239921831732006,-2.2761757264083284,-2.255548830069937,-2.2238802916967244,0.07447325641436721
0.4192927837371826,0.036507885609849335,0.08830881118774414,0.015916459644069663,200,25,12,0.7,0.6,15,True,"{'n_estimators': 200, 'min_samples_split': 25, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 0.6, 'max_depth': 15, 'bootstrap': True}",-3.5111424311546826,-2.620919555369733,-2.9345459691925306,-2.77969551675855,-2.7561659213004734,-2.9204938787551944,0.3116523079559353,23,-2.271250968949984,-2.478368760861229,-2.436150129590331,-2.503956950926978,-2.4677776988488356,-2.4315009018354714,0.08302305411110543
0.37470784187316897,0.0523979252165105,0.056861495971679686,0.022107582191011707,150,20,10,0.7,0.5,18,True,"{'n_estimators': 150, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 0.5, 'max_depth': 18, 'bootstrap': True}",-3.5252830353524174,-2.608479792934838,-2.9009098223942362,-2.766955146860496,-2.8041447603088727,-2.921154511570172,0.31642228945759476,24,-2.2396103893660926,-2.430730711955566,-2.3987961772132107,-2.4484860270013455,-2.4052606610667775,-2.3845767933205986,0.07464562397589217
0.29769115447998046,0.007758205741791418,0.14717645645141603,0.003962319817335678,200,30,15,0.9,0.6,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 20, 'bootstrap': True}",-3.5222452096797867,-2.598230269509338,-2.9602091591382242,-2.7887732901187396,-2.738823215188936,-2.921656228727005,0.32183336986510297,25,-2.301022899168081,-2.5037367386541285,-2.4628818828393513,-2.521301657145113,-2.468661797558753,-2.451520995073085,0.07831778652216108
0.32282185554504395,0.06703576680237072,0.13643579483032225,0.02302504666413675,150,15,15,0.9,0.6,15,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 15, 'bootstrap': True}",-3.528789593110438,-2.59891882775188,-2.954073781491473,-2.7861718798286867,-2.7499113757208415,-2.923573091580664,0.3230031521138681,26,-2.302174416636273,-2.5034892118787453,-2.469611312952649,-2.52478060763324,-2.466301584144954,-2.4532714266491724,0.07861612079209872
0.31877927780151366,0.038485596779682246,0.12573866844177245,0.012133585992940413,200,15,8,0.9,0.6,12,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 12, 'bootstrap': True}",-3.5524176417636344,-2.617998795694905,-2.942005009509139,-2.770964625289454,-2.8045316335101442,-2.9375835411534554,0.3242343607443769,27,-2.043567936882287,-2.2277946168688256,-2.190637320581034,-2.2396694306306193,-2.1939380763967558,-2.1791214762719044,0.07037334402038464
0.32718334197998045,0.012959369159371943,0.08047719001770019,0.006650034326544307,200,30,10,0.9,sqrt,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-3.5556054074407863,-2.7524495393692994,-2.858291940331831,-2.835042028550763,-2.768977470931385,-2.954073277324813,0.30334666489490875,28,-2.4137050736712165,-2.5959921366542935,-2.6305757752412853,-2.6536500187445102,-2.5743262280002503,-2.5736498464623114,0.08452520890093428
0.37401466369628905,0.0179494190562165,0.08690962791442872,0.006929925400508301,250,15,10,0.9,sqrt,18,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-3.551678263939459,-2.764521360657228,-2.8803024082347375,-2.8052310350023233,-2.7730476216317745,-2.9549561378931046,0.3011392349628715,29,-2.3327609408191585,-2.558032211151271,-2.5632253838635632,-2.5794915954570903,-2.514001260779556,-2.5095022784141277,0.09099183720304416
0.46405959129333496,0.026774723730049983,0.11884312629699707,0.02634350633932985,250,25,10,0.8,sqrt,20,True,"{'n_estimators': 250, 'min_samples_split': 25, 'min_samples_leaf': 10, 'max_samples': 0.8, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-3.546836845696736,-2.760852469135525,-2.8911633526029883,-2.8225108160853276,-2.7881049273035146,-2.9618936821648183,0.2957055860452143,30,-2.407340457230892,-2.6142516452071836,-2.6297631541408695,-2.6394823799901124,-2.574611968973764,-2.5730899211085645,0.08577797255109575
0.4115293979644775,0.023584922178037315,0.08086915016174316,0.0053630668451624345,250,30,8,0.7,sqrt,12,True,"{'n_estimators': 250, 'min_samples_split': 30, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': True}",-3.5448140520356026,-2.780925594044775,-2.8477728615836826,-2.8531604013200704,-2.805502671102517,-2.9664351160173297,0.290429722933241,31,-2.4392460386850487,-2.6490927946173324,-2.6604932284107172,-2.6941106436999354,-2.603550924140095,-2.6092987259106257,0.08983146447364622
0.38879857063293455,0.07417489440265855,0.06992402076721191,0.005761242286190969,150,15,15,0.9,sqrt,18,True,"{'n_estimators': 150, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-3.5814254593374812,-2.801324008370061,-2.8302775691778694,-2.881004509972278,-2.7784751343695246,-2.974501336245443,0.305390144377094,32,-2.490140450878968,-2.697663159092347,-2.724517169735856,-2.7313469004020208,-2.656323479486851,-2.6599982319192086,0.08892372254417814
0.3351300716400146,0.02518302260537263,0.1270876407623291,0.009205098565651496,200,20,8,0.9,log2,12,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 12, 'bootstrap': True}",-3.5768167150951697,-2.7887598325294767,-2.8516431882654376,-2.8750627640831667,-2.788298441967139,-2.9761161883880782,0.3022993069991103,33,-2.3722096939896202,-2.563368396101581,-2.5644870013297574,-2.5871447362197526,-2.527384781793681,-2.522918921886878,0.07774604259720376
0.34771294593811036,0.06092029929418367,0.0879739761352539,0.007040951930411403,200,30,15,0.7,sqrt,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-3.5608124099521605,-2.801830664064969,-2.8590027494597563,-2.8932528697621835,-2.7951449257177527,-2.9820087237913646,0.2916861294941214,34,-2.547223132233414,-2.7417153367600062,-2.7772811833164925,-2.8057122718854726,-2.711902708186225,-2.716766926476322,0.09051456425615667
0.4476114273071289,0.07309107418706275,0.10549392700195312,0.01556964346545378,250,15,10,0.9,log2,20,True,"{'n_estimators': 250, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",-3.599290742209246,-2.8257419855793025,-2.855096674825658,-2.87356033569398,-2.7897414851919877,-2.988686244700035,0.3066163235701213,35,-2.4253413426434,-2.6227747302397204,-2.614693705961155,-2.649271692074811,-2.5850804103414413,-2.579432376252105,0.07971875310652463
0.28422865867614744,0.017951846657853987,0.03980278968811035,0.0037251748196823276,200,20,12,0.7,log2,12,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 12, 'bootstrap': True}",-3.612271965893565,-2.8265308202702335,-2.892004041253902,-2.9047927607310258,-2.8086488120862594,-3.008849680046997,0.3039472832519896,36,-2.5513302755892324,-2.748489508109441,-2.770050493990453,-2.773035849620884,-2.714777052584079,-2.7115366359788178,0.0827624526288991
0.6129058837890625,0.042024207770220715,0.11412506103515625,0.01779835271430232,300,30,12,0.8,log2,15,True,"{'n_estimators': 300, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",-3.609439559580131,-2.8451586160547233,-2.889256321715016,-2.892941755774695,-2.811244822610223,-3.009608215146957,0.30142494551708926,37,-2.53953973801326,-2.7328476692011763,-2.7746672875640734,-2.7616545817820777,-2.699255500460207,-2.701592955404159,0.08507740367532227
0.32236828804016116,0.04223627973269763,0.12629899978637696,0.024579309983124988,200,30,10,0.7,log2,20,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 10, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",-3.6014292205335323,-2.8400291383485845,-2.901542249439222,-2.9073364184487818,-2.802353773600198,-3.0105381600740637,0.2980258440477285,38,-2.5449359326443717,-2.751545969730666,-2.7770876935532356,-2.7709306716327973,-2.7028512774923956,-2.709470309010693,0.0862962579438198
0.32326979637145997,0.01062664153597963,0.11120824813842774,0.0032122548535357936,150,30,12,0.9,log2,18,True,"{'n_estimators': 150, 'min_samples_split': 30, 'min_samples_leaf': 12, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 18, 'bootstrap': True}",-3.5991949829393914,-2.825906984238473,-2.887412850256954,-2.9263257257630353,-2.8164686731068445,-3.01106184326094,0.29682274062403025,39,-2.507202143900528,-2.718936629122652,-2.752591619562993,-2.746449850021834,-2.6707754989188954,-2.6791911483053807,0.09071064565263245
0.37077946662902833,0.05845700246429485,0.18296985626220702,0.07295893453029835,200,30,15,0.7,log2,15,True,"{'n_estimators': 200, 'min_samples_split': 30, 'min_samples_leaf': 15, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",-3.6195253141085626,-2.8526293040440596,-2.920068681750176,-2.9494202592578236,-2.8190081192432612,-3.032130335680777,0.2973460378762819,40,-2.6194645417883837,-2.8073815714762307,-2.852125513640199,-2.845499258682095,-2.7819679542683815,-2.7812877679710577,0.08486366421237544
